date,keyword,category,trend_score,applicability_score,weighted_score,data_source
2024-08-18,aesthetic food,viral_trends,37,0.6,22,mock_data
2024-08-25,aesthetic food,viral_trends,29,0.6,17,mock_data
2024-09-01,aesthetic food,viral_trends,35,0.6,21,mock_data
2024-09-08,aesthetic food,viral_trends,66,0.6,39,mock_data
2024-09-15,aesthetic food,viral_trends,4,0.6,2,mock_data
2024-09-22,aesthetic food,viral_trends,0,0.6,0,mock_data
2024-09-29,aesthetic food,viral_trends,7,0.6,4,mock_data
2024-10-06,aesthetic food,viral_trends,8,0.6,5,mock_data
2024-10-13,aesthetic food,viral_trends,17,0.6,10,mock_data
2024-10-20,aesthetic food,viral_trends,78,0.6,46,mock_data
2024-10-27,aesthetic food,viral_trends,53,0.6,32,mock_data
2024-11-03,aesthetic food,viral_trends,15,0.6,9,mock_data
2024-11-10,aesthetic food,viral_trends,7,0.6,4,mock_data
2024-11-17,aesthetic food,viral_trends,7,0.6,4,mock_data
2024-11-24,aesthetic food,viral_trends,18,0.6,10,mock_data
2024-12-01,aesthetic food,viral_trends,9,0.6,5,mock_data
2024-12-08,aesthetic food,viral_trends,18,0.6,11,mock_data
2024-12-15,aesthetic food,viral_trends,72,0.6,43,mock_data
2024-12-22,aesthetic food,viral_trends,14,0.6,8,mock_data
2024-12-29,aesthetic food,viral_trends,7,0.6,4,mock_data
