date,competitor,product,price,has_promotion,estimated_market_share,store_count,quality_rating,delivery_available
2024-01-10,Givral,Croissant,32000.0,0,0.129,4,4.0,1
2024-01-10,Givral,Red Velvet Cake,236000.0,0,0.051,15,4.4,1
2024-01-10,Local Bakery A,Tiramisu,198000.0,0,0.051,2,4.6,1
2024-01-10,Local Bakery A,Cheesecake,168000.0,0,0.116,19,3.6,1
2024-01-10,Local Bakery A,Macaron,36000.0,0,0.223,16,4.1,1
2024-01-10,Local Bakery A,Éclair,50000.0,0,0.144,18,4.6,1
2024-01-10,Local Bakery A,Croissant,31000.0,0,0.053,6,4.4,1
2024-01-10,Local Bakery A,Red Velvet Cake,220000.0,0,0.117,5,4.0,0
2024-01-10,Supermarket Chain,Tiramisu,158000.0,0,0.091,17,4.1,1
2024-01-10,Supermarket Chain,Cheesecake,136000.0,0,0.204,24,4.6,0
2024-01-10,Supermarket Chain,Macaron,29000.0,0,0.172,4,4.7,1
2024-01-10,Supermarket Chain,Éclair,38000.0,0,0.062,15,4.2,0
2024-01-10,Supermarket Chain,Croissant,23000.0,0,0.142,18,4.4,0
2024-01-10,Supermarket Chain,Red Velvet Cake,173000.0,0,0.072,6,4.6,0
2024-01-11,Paris Baguette,Tiramisu,288000.0,0,0.245,7,4.2,1
2024-01-11,Paris Baguette,Cheesecake,226000.0,0,0.124,15,3.6,1
2024-01-11,Paris Baguette,Macaron,36000.0,1,0.228,21,4.4,0
2024-01-11,Paris Baguette,Éclair,74000.0,0,0.096,13,3.9,0
2024-01-11,Paris Baguette,Croissant,40000.0,0,0.082,14,4.5,1
2024-01-11,Paris Baguette,Red Velvet Cake,301000.0,0,0.18,1,3.7,1
2024-01-11,Tous Les Jours,Tiramisu,265000.0,0,0.213,22,4.5,0
2024-01-11,Tous Les Jours,Cheesecake,222000.0,0,0.207,1,4.8,0
2024-01-11,Tous Les Jours,Macaron,46000.0,0,0.197,21,4.3,1
2024-01-11,Tous Les Jours,Éclair,67000.0,0,0.189,17,3.9,1
2024-01-11,Tous Les Jours,Croissant,39000.0,0,0.173,3,3.6,1
2024-01-11,Tous Les Jours,Red Velvet Cake,297000.0,0,0.243,5,4.5,1
2024-01-11,ABC Bakery,Tiramisu,222000.0,0,0.218,7,3.5,0
2024-01-11,ABC Bakery,Cheesecake,186000.0,0,0.182,8,4.2,1
2024-01-11,ABC Bakery,Macaron,40000.0,0,0.189,6,3.6,1
2024-01-11,ABC Bakery,Éclair,57000.0,0,0.07,22,4.1,1
2024-01-11,ABC Bakery,Croissant,33000.0,0,0.212,19,4.5,1
2024-01-11,ABC Bakery,Red Velvet Cake,249000.0,0,0.123,5,3.8,1
2024-01-11,Givral,Tiramisu,173000.0,1,0.075,19,4.2,1
2024-01-11,Givral,Cheesecake,185000.0,0,0.18,18,4.2,1
2024-01-11,Givral,Macaron,39000.0,0,0.116,4,3.8,1
2024-01-11,Givral,Éclair,54000.0,0,0.163,16,4.0,1
2024-01-11,Givral,Croissant,33000.0,0,0.168,5,4.5,1
2024-01-11,Givral,Red Velvet Cake,205000.0,1,0.214,18,3.8,1
2024-01-11,Local Bakery A,Tiramisu,206000.0,0,0.241,9,4.0,1
2024-01-11,Local Bakery A,Cheesecake,130000.0,1,0.061,6,3.6,1
2024-01-11,Local Bakery A,Macaron,36000.0,0,0.107,9,4.7,1
2024-01-11,Local Bakery A,Éclair,53000.0,0,0.215,15,4.1,1
2024-01-11,Local Bakery A,Croissant,31000.0,0,0.068,6,3.7,0
2024-01-11,Local Bakery A,Red Velvet Cake,225000.0,0,0.072,21,3.7,0
2024-01-11,Supermarket Chain,Tiramisu,159000.0,0,0.123,13,4.3,0
2024-01-11,Supermarket Chain,Cheesecake,126000.0,0,0.116,19,4.7,0
2024-01-11,Supermarket Chain,Macaron,23000.0,1,0.115,22,4.6,1
2024-01-11,Supermarket Chain,Éclair,42000.0,0,0.169,4,4.4,0
2024-01-11,Supermarket Chain,Croissant,23000.0,0,0.249,17,4.2,1
2024-01-11,Supermarket Chain,Red Velvet Cake,174000.0,0,0.132,23,4.8,1
2024-01-12,Paris Baguette,Tiramisu,272000.0,0,0.211,1,3.6,1
2024-01-12,Paris Baguette,Cheesecake,164000.0,1,0.084,10,4.5,0
2024-01-12,Paris Baguette,Macaron,50000.0,0,0.139,23,4.2,0
2024-01-12,Paris Baguette,Éclair,69000.0,0,0.232,6,4.6,1
2024-01-12,Paris Baguette,Croissant,42000.0,0,0.108,7,4.3,1
2024-01-12,Paris Baguette,Red Velvet Cake,305000.0,0,0.091,23,3.5,1
2024-01-12,Tous Les Jours,Tiramisu,256000.0,0,0.073,9,4.7,1
2024-01-12,Tous Les Jours,Cheesecake,228000.0,0,0.125,10,3.7,1
2024-01-12,Tous Les Jours,Macaron,48000.0,0,0.152,16,4.2,0
2024-01-12,Tous Les Jours,Éclair,69000.0,0,0.067,13,4.2,1
2024-01-12,Tous Les Jours,Croissant,41000.0,0,0.163,16,3.5,1
2024-01-12,Tous Les Jours,Red Velvet Cake,293000.0,0,0.141,20,3.6,1
2024-01-12,ABC Bakery,Tiramisu,233000.0,0,0.245,24,4.0,1
2024-01-12,ABC Bakery,Cheesecake,185000.0,0,0.083,10,4.0,0
2024-01-12,ABC Bakery,Macaron,38000.0,0,0.187,1,4.5,0
2024-01-12,ABC Bakery,Éclair,61000.0,0,0.188,24,3.7,1
2024-01-12,ABC Bakery,Croissant,33000.0,0,0.058,14,3.6,0
2024-01-12,ABC Bakery,Red Velvet Cake,243000.0,0,0.16,4,4.7,0
2024-01-12,Givral,Tiramisu,217000.0,0,0.165,17,4.4,0
2024-01-12,Givral,Cheesecake,184000.0,0,0.078,24,4.5,1
2024-01-12,Givral,Macaron,33000.0,1,0.187,4,3.7,0
2024-01-12,Givral,Éclair,53000.0,0,0.232,11,3.6,1
2024-01-12,Givral,Croissant,31000.0,0,0.089,3,3.8,1
2024-01-12,Givral,Red Velvet Cake,249000.0,0,0.181,12,3.8,0
2024-01-12,Local Bakery A,Tiramisu,196000.0,0,0.137,1,4.8,1
2024-01-12,Local Bakery A,Cheesecake,163000.0,0,0.079,13,4.3,1
2024-01-12,Local Bakery A,Macaron,36000.0,0,0.112,5,3.8,1
2024-01-12,Local Bakery A,Éclair,49000.0,0,0.057,19,3.9,1
2024-01-12,Local Bakery A,Croissant,30000.0,0,0.172,21,3.8,1
2024-01-12,Local Bakery A,Red Velvet Cake,215000.0,0,0.167,9,4.0,1
2024-01-12,Supermarket Chain,Tiramisu,154000.0,0,0.084,4,3.9,0
2024-01-12,Supermarket Chain,Cheesecake,135000.0,0,0.062,7,4.0,1
2024-01-12,Supermarket Chain,Macaron,27000.0,0,0.166,5,4.4,0
2024-01-12,Supermarket Chain,Éclair,38000.0,0,0.212,2,4.6,1
2024-01-12,Supermarket Chain,Croissant,23000.0,0,0.159,7,4.0,1
2024-01-12,Supermarket Chain,Red Velvet Cake,179000.0,0,0.148,19,3.9,1
2024-01-13,Paris Baguette,Tiramisu,305000.0,0,0.169,19,3.6,1
2024-01-13,Paris Baguette,Cheesecake,205000.0,1,0.154,6,4.3,1
2024-01-13,Paris Baguette,Macaron,53000.0,0,0.115,22,4.5,1
2024-01-13,Paris Baguette,Éclair,77000.0,0,0.212,15,3.5,1
2024-01-13,Paris Baguette,Croissant,34000.0,1,0.133,3,4.2,1
2024-01-13,Paris Baguette,Red Velvet Cake,336000.0,0,0.146,6,3.7,1
2024-01-13,Tous Les Jours,Tiramisu,232000.0,1,0.083,1,4.6,0
2024-01-13,Tous Les Jours,Cheesecake,198000.0,1,0.159,2,4.8,1
2024-01-13,Tous Les Jours,Macaron,49000.0,0,0.169,17,4.8,1
2024-01-13,Tous Les Jours,Éclair,70000.0,0,0.128,8,4.0,0
2024-01-13,Tous Les Jours,Croissant,45000.0,0,0.089,17,4.4,1
2024-01-13,Tous Les Jours,Red Velvet Cake,301000.0,0,0.245,10,3.6,0
2024-01-13,ABC Bakery,Tiramisu,229000.0,0,0.072,24,3.7,0
2024-01-13,ABC Bakery,Cheesecake,203000.0,0,0.183,9,4.3,1
2024-01-13,ABC Bakery,Macaron,43000.0,0,0.138,15,4.0,0
2024-01-13,ABC Bakery,Éclair,56000.0,0,0.1,3,4.2,1
2024-01-13,ABC Bakery,Croissant,36000.0,0,0.201,22,3.8,1
2024-01-13,ABC Bakery,Red Velvet Cake,225000.0,1,0.238,18,4.6,1
2024-01-13,Givral,Tiramisu,228000.0,0,0.086,1,4.3,1
2024-01-13,Givral,Cheesecake,133000.0,1,0.106,9,3.7,1
2024-01-13,Givral,Macaron,38000.0,0,0.203,5,4.4,1
2024-01-13,Givral,Éclair,55000.0,0,0.099,14,4.7,1
2024-01-13,Givral,Croissant,35000.0,0,0.077,7,3.6,0
2024-01-13,Givral,Red Velvet Cake,243000.0,0,0.173,15,4.3,1
2024-01-13,Local Bakery A,Tiramisu,212000.0,0,0.129,14,3.5,1
2024-01-13,Local Bakery A,Cheesecake,177000.0,0,0.211,7,4.0,1
2024-01-13,Local Bakery A,Macaron,37000.0,0,0.084,15,3.8,1
2024-01-13,Local Bakery A,Éclair,54000.0,0,0.211,19,4.0,0
2024-01-13,Local Bakery A,Croissant,33000.0,0,0.074,22,4.1,0
2024-01-13,Local Bakery A,Red Velvet Cake,175000.0,1,0.146,4,4.6,1
2024-01-13,Supermarket Chain,Tiramisu,165000.0,0,0.158,13,3.7,1
2024-01-13,Supermarket Chain,Cheesecake,135000.0,0,0.071,23,4.7,1
2024-01-13,Supermarket Chain,Macaron,29000.0,0,0.19,19,4.6,1
2024-01-13,Supermarket Chain,Éclair,42000.0,0,0.084,20,3.8,1
2024-01-13,Supermarket Chain,Croissant,26000.0,0,0.132,18,3.7,1
2024-01-13,Supermarket Chain,Red Velvet Cake,190000.0,0,0.09,5,4.8,1
2024-01-14,Paris Baguette,Tiramisu,303000.0,0,0.227,2,3.5,1
2024-01-14,Paris Baguette,Cheesecake,269000.0,0,0.134,7,4.6,0
2024-01-14,Paris Baguette,Macaron,50000.0,0,0.173,17,3.8,0
2024-01-14,Paris Baguette,Éclair,76000.0,0,0.12,11,4.6,1
2024-01-14,Paris Baguette,Croissant,45000.0,0,0.111,2,3.7,1
2024-01-14,Paris Baguette,Red Velvet Cake,319000.0,0,0.083,22,3.9,1
2024-01-14,Tous Les Jours,Tiramisu,293000.0,0,0.132,24,4.2,1
2024-01-14,Tous Les Jours,Cheesecake,247000.0,0,0.118,21,3.6,1
2024-01-14,Tous Les Jours,Macaron,49000.0,0,0.074,12,3.7,0
2024-01-14,Tous Les Jours,Éclair,68000.0,0,0.199,22,4.5,0
2024-01-14,Tous Les Jours,Croissant,42000.0,0,0.231,23,4.0,1
2024-01-14,Tous Les Jours,Red Velvet Cake,273000.0,1,0.226,24,4.4,0
2024-01-14,ABC Bakery,Tiramisu,229000.0,0,0.233,23,4.2,1
2024-01-14,ABC Bakery,Cheesecake,188000.0,0,0.155,14,3.6,0
2024-01-14,ABC Bakery,Macaron,41000.0,0,0.213,19,4.5,1
2024-01-14,ABC Bakery,Éclair,60000.0,0,0.203,13,4.6,1
2024-01-14,ABC Bakery,Croissant,36000.0,0,0.242,1,4.4,1
2024-01-14,ABC Bakery,Red Velvet Cake,259000.0,0,0.165,7,4.4,1
2024-01-14,Givral,Tiramisu,219000.0,0,0.175,10,4.2,1
2024-01-14,Givral,Cheesecake,194000.0,0,0.122,21,4.2,1
2024-01-14,Givral,Macaron,41000.0,0,0.086,2,4.7,1
2024-01-14,Givral,Éclair,56000.0,0,0.225,8,3.7,1
2024-01-14,Givral,Croissant,34000.0,0,0.162,18,4.3,1
2024-01-14,Givral,Red Velvet Cake,259000.0,0,0.067,16,4.3,0
2024-01-14,Local Bakery A,Tiramisu,173000.0,1,0.12,14,4.2,0
2024-01-14,Local Bakery A,Cheesecake,188000.0,0,0.131,8,4.6,1
2024-01-14,Local Bakery A,Macaron,39000.0,0,0.066,3,4.7,1
2024-01-14,Local Bakery A,Éclair,54000.0,0,0.081,15,3.6,1
2024-01-14,Local Bakery A,Croissant,32000.0,0,0.201,15,4.5,0
2024-01-14,Local Bakery A,Red Velvet Cake,235000.0,0,0.18,23,4.4,0
2024-01-14,Supermarket Chain,Tiramisu,135000.0,1,0.175,14,3.9,0
2024-01-14,Supermarket Chain,Cheesecake,140000.0,0,0.208,18,4.6,1
2024-01-14,Supermarket Chain,Macaron,27000.0,1,0.062,14,3.6,1
2024-01-14,Supermarket Chain,Éclair,42000.0,0,0.241,2,4.6,0
2024-01-14,Supermarket Chain,Croissant,24000.0,0,0.18,14,4.3,0
2024-01-14,Supermarket Chain,Red Velvet Cake,154000.0,1,0.183,23,4.2,1
2024-01-15,Paris Baguette,Tiramisu,285000.0,0,0.155,15,3.7,0
2024-01-15,Paris Baguette,Cheesecake,242000.0,0,0.067,6,3.8,1
2024-01-15,Paris Baguette,Macaron,50000.0,0,0.119,5,3.6,1
2024-01-15,Paris Baguette,Éclair,69000.0,0,0.14,7,4.2,0
2024-01-15,Paris Baguette,Croissant,43000.0,0,0.127,8,4.3,1
2024-01-15,Paris Baguette,Red Velvet Cake,312000.0,0,0.078,18,4.5,1
2024-01-15,Tous Les Jours,Tiramisu,212000.0,1,0.173,17,4.5,0
2024-01-15,Tous Les Jours,Cheesecake,238000.0,0,0.17,12,3.6,1
2024-01-15,Tous Les Jours,Macaron,49000.0,0,0.104,9,4.7,1
2024-01-15,Tous Les Jours,Éclair,66000.0,0,0.119,10,4.0,1
2024-01-15,Tous Les Jours,Croissant,40000.0,0,0.16,9,3.6,1
2024-01-15,Tous Les Jours,Red Velvet Cake,286000.0,0,0.244,5,4.0,1
2024-01-15,ABC Bakery,Tiramisu,236000.0,0,0.126,11,3.9,1
2024-01-15,ABC Bakery,Cheesecake,191000.0,0,0.224,8,3.6,1
2024-01-15,ABC Bakery,Macaron,42000.0,0,0.068,10,4.6,0
2024-01-15,ABC Bakery,Éclair,57000.0,0,0.053,18,4.4,1
2024-01-15,ABC Bakery,Croissant,32000.0,0,0.056,5,3.8,1
2024-01-15,ABC Bakery,Red Velvet Cake,256000.0,0,0.075,4,3.9,1
2024-01-15,Givral,Tiramisu,210000.0,0,0.089,20,4.1,1
2024-01-15,Givral,Cheesecake,196000.0,0,0.157,11,3.8,1
2024-01-15,Givral,Macaron,37000.0,0,0.097,18,4.0,1
2024-01-15,Givral,Éclair,56000.0,0,0.11,11,4.5,1
2024-01-15,Givral,Croissant,31000.0,0,0.208,22,4.7,1
2024-01-15,Givral,Red Velvet Cake,223000.0,0,0.249,23,4.0,0
2024-01-15,Local Bakery A,Tiramisu,193000.0,0,0.072,7,4.6,1
2024-01-15,Local Bakery A,Cheesecake,174000.0,0,0.18,11,4.1,1
2024-01-15,Local Bakery A,Macaron,35000.0,0,0.078,10,4.6,1
2024-01-15,Local Bakery A,Éclair,52000.0,0,0.181,13,4.6,1
2024-01-15,Local Bakery A,Croissant,31000.0,0,0.102,20,3.8,1
2024-01-15,Local Bakery A,Red Velvet Cake,221000.0,0,0.123,17,4.3,1
2024-01-15,Supermarket Chain,Tiramisu,154000.0,0,0.231,22,4.5,1
2024-01-15,Supermarket Chain,Cheesecake,134000.0,0,0.142,16,3.8,1
2024-01-15,Supermarket Chain,Macaron,22000.0,1,0.055,9,4.7,1
2024-01-15,Supermarket Chain,Éclair,40000.0,0,0.177,21,4.6,1
2024-01-15,Supermarket Chain,Croissant,25000.0,0,0.203,15,4.3,1
2024-01-15,Supermarket Chain,Red Velvet Cake,177000.0,0,0.142,6,4.7,1
2024-01-16,Paris Baguette,Tiramisu,280000.0,0,0.132,6,3.8,1
2024-01-16,Paris Baguette,Cheesecake,241000.0,0,0.199,17,3.6,1
2024-01-16,Paris Baguette,Macaron,50000.0,0,0.098,15,4.4,0
2024-01-16,Paris Baguette,Éclair,71000.0,0,0.093,2,4.5,0
2024-01-16,Paris Baguette,Croissant,45000.0,0,0.126,10,4.1,1
2024-01-16,Paris Baguette,Red Velvet Cake,312000.0,0,0.145,7,3.9,0
2024-01-16,Tous Les Jours,Tiramisu,280000.0,0,0.072,8,4.4,1
2024-01-16,Tous Les Jours,Cheesecake,230000.0,0,0.055,5,4.4,0
2024-01-16,Tous Les Jours,Macaron,46000.0,0,0.056,13,4.4,1
2024-01-16,Tous Les Jours,Éclair,70000.0,0,0.131,21,3.6,1
2024-01-16,Tous Les Jours,Croissant,41000.0,0,0.1,4,3.7,1
2024-01-16,Tous Les Jours,Red Velvet Cake,275000.0,0,0.184,22,4.4,0
2024-01-16,ABC Bakery,Tiramisu,172000.0,1,0.085,24,4.6,1
2024-01-16,ABC Bakery,Cheesecake,184000.0,0,0.141,11,3.6,1
2024-01-16,ABC Bakery,Macaron,40000.0,0,0.105,5,4.5,1
2024-01-16,ABC Bakery,Éclair,56000.0,0,0.206,16,4.5,1
2024-01-16,ABC Bakery,Croissant,34000.0,0,0.22,11,4.5,1
2024-01-16,ABC Bakery,Red Velvet Cake,260000.0,0,0.208,8,3.8,1
2024-01-16,Givral,Tiramisu,217000.0,0,0.094,16,3.5,1
2024-01-16,Givral,Cheesecake,183000.0,0,0.2,16,3.8,1
2024-01-16,Givral,Macaron,38000.0,0,0.186,24,4.6,1
2024-01-16,Givral,Éclair,54000.0,0,0.081,12,3.8,1
2024-01-16,Givral,Croissant,32000.0,0,0.146,20,4.3,1
2024-01-16,Givral,Red Velvet Cake,230000.0,0,0.165,15,3.5,0
2024-01-16,Local Bakery A,Tiramisu,200000.0,0,0.076,4,3.7,1
2024-01-16,Local Bakery A,Cheesecake,177000.0,0,0.226,19,3.7,0
2024-01-16,Local Bakery A,Macaron,35000.0,0,0.104,2,3.6,1
2024-01-16,Local Bakery A,Éclair,35000.0,1,0.089,15,4.3,1
2024-01-16,Local Bakery A,Croissant,29000.0,0,0.222,21,3.9,0
2024-01-16,Local Bakery A,Red Velvet Cake,218000.0,0,0.138,23,3.5,1
2024-01-16,Supermarket Chain,Tiramisu,161000.0,0,0.23,23,4.5,1
2024-01-16,Supermarket Chain,Cheesecake,131000.0,0,0.133,22,4.3,0
2024-01-16,Supermarket Chain,Macaron,29000.0,0,0.204,7,3.9,1
2024-01-16,Supermarket Chain,Éclair,39000.0,0,0.134,23,3.8,1
2024-01-16,Supermarket Chain,Croissant,23000.0,0,0.19,17,3.6,1
2024-01-16,Supermarket Chain,Red Velvet Cake,176000.0,0,0.225,6,3.8,0
2024-01-17,Paris Baguette,Tiramisu,283000.0,0,0.216,13,3.7,1
2024-01-17,Paris Baguette,Cheesecake,243000.0,0,0.097,3,4.4,1
2024-01-17,Paris Baguette,Macaron,48000.0,0,0.109,15,4.7,0
2024-01-17,Paris Baguette,Éclair,70000.0,0,0.155,22,3.6,1
2024-01-17,Paris Baguette,Croissant,43000.0,0,0.095,19,4.4,1
2024-01-17,Paris Baguette,Red Velvet Cake,230000.0,1,0.059,11,3.9,1
2024-01-17,Tous Les Jours,Tiramisu,278000.0,0,0.241,19,3.7,1
2024-01-17,Tous Les Jours,Cheesecake,198000.0,1,0.199,10,4.1,1
2024-01-17,Tous Les Jours,Macaron,47000.0,0,0.213,15,4.0,0
2024-01-17,Tous Les Jours,Éclair,68000.0,0,0.207,12,4.0,1
2024-01-17,Tous Les Jours,Croissant,39000.0,0,0.216,6,4.5,0
2024-01-17,Tous Les Jours,Red Velvet Cake,297000.0,0,0.167,14,3.6,1
2024-01-17,ABC Bakery,Tiramisu,219000.0,0,0.103,13,4.3,0
2024-01-17,ABC Bakery,Cheesecake,201000.0,0,0.231,1,3.9,1
2024-01-17,ABC Bakery,Macaron,30000.0,1,0.051,8,4.2,0
2024-01-17,ABC Bakery,Éclair,57000.0,0,0.075,24,4.0,0
2024-01-17,ABC Bakery,Croissant,31000.0,0,0.167,14,4.8,0
2024-01-17,ABC Bakery,Red Velvet Cake,263000.0,0,0.189,15,4.6,1
2024-01-17,Givral,Tiramisu,213000.0,0,0.202,20,4.3,1
2024-01-17,Givral,Cheesecake,188000.0,0,0.125,20,4.5,1
2024-01-17,Givral,Macaron,37000.0,0,0.11,20,4.4,0
2024-01-17,Givral,Éclair,52000.0,0,0.164,10,4.2,1
2024-01-17,Givral,Croissant,34000.0,0,0.201,3,3.6,1
2024-01-17,Givral,Red Velvet Cake,237000.0,0,0.054,6,4.1,1
2024-01-17,Local Bakery A,Tiramisu,201000.0,0,0.11,6,3.7,1
2024-01-17,Local Bakery A,Cheesecake,175000.0,0,0.066,3,3.8,1
2024-01-17,Local Bakery A,Macaron,35000.0,0,0.155,15,3.6,1
2024-01-17,Local Bakery A,Éclair,49000.0,0,0.141,15,4.0,0
2024-01-17,Local Bakery A,Croissant,23000.0,1,0.21,8,3.7,1
2024-01-17,Local Bakery A,Red Velvet Cake,225000.0,0,0.064,10,4.0,1
2024-01-17,Supermarket Chain,Tiramisu,159000.0,0,0.118,4,4.7,1
2024-01-17,Supermarket Chain,Cheesecake,111000.0,1,0.18,21,4.6,1
2024-01-17,Supermarket Chain,Macaron,28000.0,0,0.175,9,4.0,1
2024-01-17,Supermarket Chain,Éclair,40000.0,0,0.238,17,4.3,0
2024-01-17,Supermarket Chain,Croissant,20000.0,1,0.187,6,4.6,1
2024-01-17,Supermarket Chain,Red Velvet Cake,173000.0,0,0.138,8,4.2,1
2024-01-18,Paris Baguette,Tiramisu,286000.0,0,0.185,10,3.8,1
2024-01-18,Paris Baguette,Cheesecake,239000.0,0,0.207,7,4.8,1
2024-01-18,Paris Baguette,Macaron,50000.0,0,0.183,22,4.2,1
2024-01-18,Paris Baguette,Éclair,73000.0,0,0.194,22,3.6,0
2024-01-18,Paris Baguette,Croissant,36000.0,1,0.09,7,3.8,0
2024-01-18,Paris Baguette,Red Velvet Cake,319000.0,0,0.189,12,4.7,0
2024-01-18,Tous Les Jours,Tiramisu,279000.0,0,0.196,10,3.9,1
2024-01-18,Tous Les Jours,Cheesecake,239000.0,0,0.211,23,4.3,1
2024-01-18,Tous Les Jours,Macaron,46000.0,0,0.123,8,4.7,1
2024-01-18,Tous Les Jours,Éclair,72000.0,0,0.121,20,3.8,1
2024-01-18,Tous Les Jours,Croissant,39000.0,0,0.089,9,4.7,0
2024-01-18,Tous Les Jours,Red Velvet Cake,306000.0,0,0.206,18,4.7,0
2024-01-18,ABC Bakery,Tiramisu,219000.0,0,0.171,5,4.7,0
2024-01-18,ABC Bakery,Cheesecake,196000.0,0,0.064,14,3.9,1
2024-01-18,ABC Bakery,Macaron,40000.0,0,0.055,15,4.2,1
2024-01-18,ABC Bakery,Éclair,54000.0,0,0.134,21,4.7,0
2024-01-18,ABC Bakery,Croissant,33000.0,0,0.202,7,4.2,0
2024-01-18,ABC Bakery,Red Velvet Cake,256000.0,0,0.054,4,3.8,0
2024-01-18,Givral,Tiramisu,192000.0,1,0.238,1,4.5,0
2024-01-18,Givral,Cheesecake,180000.0,0,0.079,20,4.0,1
2024-01-18,Givral,Macaron,37000.0,0,0.204,24,4.7,0
2024-01-18,Givral,Éclair,53000.0,0,0.12,12,4.6,1
2024-01-18,Givral,Croissant,33000.0,0,0.069,17,3.6,1
2024-01-18,Givral,Red Velvet Cake,250000.0,0,0.083,15,3.9,1
2024-01-18,Local Bakery A,Tiramisu,203000.0,0,0.169,6,3.8,1
2024-01-18,Local Bakery A,Cheesecake,175000.0,0,0.133,6,3.7,0
2024-01-18,Local Bakery A,Macaron,36000.0,0,0.102,1,4.6,1
2024-01-18,Local Bakery A,Éclair,51000.0,0,0.066,9,4.5,0
2024-01-18,Local Bakery A,Croissant,30000.0,0,0.126,8,3.6,0
2024-01-18,Local Bakery A,Red Velvet Cake,187000.0,1,0.099,8,4.3,1
2024-01-18,Supermarket Chain,Tiramisu,154000.0,0,0.164,1,3.6,1
2024-01-18,Supermarket Chain,Cheesecake,135000.0,0,0.098,6,4.5,0
2024-01-18,Supermarket Chain,Macaron,27000.0,0,0.083,1,4.4,0
2024-01-18,Supermarket Chain,Éclair,32000.0,1,0.157,2,4.5,1
2024-01-18,Supermarket Chain,Croissant,24000.0,0,0.244,20,3.9,1
2024-01-18,Supermarket Chain,Red Velvet Cake,166000.0,0,0.168,11,4.0,0
2024-01-19,Paris Baguette,Tiramisu,300000.0,0,0.07,21,4.0,0
2024-01-19,Paris Baguette,Cheesecake,234000.0,0,0.168,5,3.8,0
2024-01-19,Paris Baguette,Macaron,52000.0,0,0.083,3,4.5,1
2024-01-19,Paris Baguette,Éclair,73000.0,0,0.234,6,4.7,1
2024-01-19,Paris Baguette,Croissant,44000.0,0,0.2,23,4.7,0
2024-01-19,Paris Baguette,Red Velvet Cake,326000.0,0,0.129,24,4.0,1
2024-01-19,Tous Les Jours,Tiramisu,261000.0,0,0.079,9,4.8,1
2024-01-19,Tous Les Jours,Cheesecake,225000.0,0,0.106,7,4.1,1
2024-01-19,Tous Les Jours,Macaron,48000.0,0,0.132,7,4.4,1
2024-01-19,Tous Les Jours,Éclair,70000.0,0,0.177,14,4.8,0
2024-01-19,Tous Les Jours,Croissant,41000.0,0,0.05,22,4.1,1
2024-01-19,Tous Les Jours,Red Velvet Cake,290000.0,0,0.215,15,4.1,1
2024-01-19,ABC Bakery,Tiramisu,214000.0,0,0.218,22,4.6,0
2024-01-19,ABC Bakery,Cheesecake,192000.0,0,0.229,24,4.7,1
2024-01-19,ABC Bakery,Macaron,41000.0,0,0.113,15,3.7,0
2024-01-19,ABC Bakery,Éclair,39000.0,1,0.057,1,4.6,1
2024-01-19,ABC Bakery,Croissant,34000.0,0,0.153,1,4.7,1
2024-01-19,ABC Bakery,Red Velvet Cake,253000.0,0,0.129,20,3.7,1
2024-01-19,Givral,Tiramisu,211000.0,0,0.172,12,3.5,1
2024-01-19,Givral,Cheesecake,181000.0,0,0.122,4,4.0,1
2024-01-19,Givral,Macaron,40000.0,0,0.116,17,4.1,1
2024-01-19,Givral,Éclair,54000.0,0,0.216,6,4.4,0
2024-01-19,Givral,Croissant,32000.0,0,0.243,8,3.6,1
2024-01-19,Givral,Red Velvet Cake,234000.0,0,0.104,15,4.1,1
2024-01-19,Local Bakery A,Tiramisu,204000.0,0,0.118,21,3.7,1
2024-01-19,Local Bakery A,Cheesecake,183000.0,0,0.149,6,3.9,1
2024-01-19,Local Bakery A,Macaron,37000.0,0,0.126,12,4.8,1
2024-01-19,Local Bakery A,Éclair,52000.0,0,0.163,4,3.5,1
2024-01-19,Local Bakery A,Croissant,26000.0,1,0.204,2,4.2,1
2024-01-19,Local Bakery A,Red Velvet Cake,177000.0,1,0.077,13,4.5,0
2024-01-19,Supermarket Chain,Tiramisu,156000.0,0,0.062,11,4.0,0
2024-01-19,Supermarket Chain,Cheesecake,134000.0,0,0.116,1,4.0,0
2024-01-19,Supermarket Chain,Macaron,28000.0,0,0.173,11,4.0,1
2024-01-19,Supermarket Chain,Éclair,42000.0,0,0.137,24,4.2,0
2024-01-19,Supermarket Chain,Croissant,23000.0,0,0.153,22,3.6,1
2024-01-19,Supermarket Chain,Red Velvet Cake,174000.0,0,0.097,11,4.4,1
2024-01-20,Paris Baguette,Tiramisu,298000.0,0,0.245,13,4.4,0
2024-01-20,Paris Baguette,Cheesecake,253000.0,0,0.085,20,4.4,0
2024-01-20,Paris Baguette,Macaron,53000.0,0,0.077,9,3.8,1
2024-01-20,Paris Baguette,Éclair,76000.0,0,0.238,17,4.7,1
2024-01-20,Paris Baguette,Croissant,45000.0,0,0.105,20,4.1,0
2024-01-20,Paris Baguette,Red Velvet Cake,321000.0,0,0.196,5,4.0,1
2024-01-20,Tous Les Jours,Tiramisu,282000.0,0,0.064,24,4.7,1
2024-01-20,Tous Les Jours,Cheesecake,209000.0,1,0.201,22,4.3,1
2024-01-20,Tous Les Jours,Macaron,50000.0,0,0.151,23,4.6,1
