date,competitor,product_type,price,seasonal_factor
2023-01-30,ABC Bakery,bánh mì sandwich,62000.0,1.3
2023-01-30,ABC Bakery,bánh croissant,38000.0,1.3
2023-01-30,ABC Bakery,bánh donut,29000.0,1.3
2023-01-30,Paris Baguette,bánh sinh nhật,458000.0,1.3
2023-01-30,Paris Baguette,bánh cupcake,47000.0,1.3
2023-01-30,Paris Baguette,bánh mì sandwich,68000.0,1.3
2023-01-30,Paris Baguette,bánh croissant,31000.0,1.3
2023-01-30,Paris Baguette,bánh donut,24000.0,1.3
2023-01-30,Local Bakery,bánh sinh nhật,526000.0,1.3
2023-01-30,Local Bakery,bánh cupcake,48000.0,1.3
2023-01-30,Local Bakery,bánh mì sandwich,56000.0,1.3
2023-01-30,Local Bakery,bánh croissant,34000.0,1.3
2023-01-30,Local Bakery,bánh donut,25000.0,1.3
2023-01-31,ABC Bakery,bánh sinh nhật,374000.0,1.3
2023-01-31,ABC Bakery,bánh cupcake,47000.0,1.3
2023-01-31,ABC Bakery,bánh mì sandwich,59000.0,1.3
2023-01-31,ABC Bakery,bánh croissant,32000.0,1.3
2023-01-31,ABC Bakery,bánh donut,25000.0,1.3
2023-01-31,Paris Baguette,bánh sinh nhật,509000.0,1.3
2023-01-31,Paris Baguette,bánh cupcake,43000.0,1.3
2023-01-31,Paris Baguette,bánh mì sandwich,59000.0,1.3
2023-01-31,Paris Baguette,bánh croissant,35000.0,1.3
2023-01-31,Paris Baguette,bánh donut,24000.0,1.3
2023-01-31,Local Bakery,bánh sinh nhật,514000.0,1.3
2023-01-31,Local Bakery,bánh cupcake,45000.0,1.3
2023-01-31,Local Bakery,bánh mì sandwich,59000.0,1.3
2023-01-31,Local Bakery,bánh croissant,38000.0,1.3
2023-01-31,Local Bakery,bánh donut,26000.0,1.3
2023-02-01,ABC Bakery,bánh sinh nhật,435000.0,1.3
2023-02-01,ABC Bakery,bánh cupcake,52000.0,1.3
2023-02-01,ABC Bakery,bánh mì sandwich,52000.0,1.3
2023-02-01,ABC Bakery,bánh croissant,35000.0,1.3
2023-02-01,ABC Bakery,bánh donut,25000.0,1.3
2023-02-01,Paris Baguette,bánh sinh nhật,489000.0,1.3
2023-02-01,Paris Baguette,bánh cupcake,44000.0,1.3
2023-02-01,Paris Baguette,bánh mì sandwich,58000.0,1.3
2023-02-01,Paris Baguette,bánh croissant,29000.0,1.3
2023-02-01,Paris Baguette,bánh donut,28000.0,1.3
2023-02-01,Local Bakery,bánh sinh nhật,476000.0,1.3
2023-02-01,Local Bakery,bánh cupcake,49000.0,1.3
2023-02-01,Local Bakery,bánh mì sandwich,54000.0,1.3
2023-02-01,Local Bakery,bánh croissant,35000.0,1.3
2023-02-01,Local Bakery,bánh donut,27000.0,1.3
2023-02-02,ABC Bakery,bánh sinh nhật,442000.0,1.3
2023-02-02,ABC Bakery,bánh cupcake,46000.0,1.3
2023-02-02,ABC Bakery,bánh mì sandwich,55000.0,1.3
2023-02-02,ABC Bakery,bánh croissant,41000.0,1.3
2023-02-02,ABC Bakery,bánh donut,29000.0,1.3
2023-02-02,Paris Baguette,bánh sinh nhật,322000.0,1.3
2023-02-02,Paris Baguette,bánh cupcake,52000.0,1.3
2023-02-02,Paris Baguette,bánh mì sandwich,63000.0,1.3
2023-02-02,Paris Baguette,bánh croissant,27000.0,1.3
2023-02-02,Paris Baguette,bánh donut,23000.0,1.3
2023-02-02,Local Bakery,bánh sinh nhật,473000.0,1.3
2023-02-02,Local Bakery,bánh cupcake,46000.0,1.3
2023-02-02,Local Bakery,bánh mì sandwich,59000.0,1.3
2023-02-02,Local Bakery,bánh croissant,32000.0,1.3
2023-02-02,Local Bakery,bánh donut,27000.0,1.3
2023-02-03,ABC Bakery,bánh sinh nhật,454000.0,1.3
2023-02-03,ABC Bakery,bánh cupcake,49000.0,1.3
2023-02-03,ABC Bakery,bánh mì sandwich,57000.0,1.3
2023-02-03,ABC Bakery,bánh croissant,38000.0,1.3
2023-02-03,ABC Bakery,bánh donut,26000.0,1.3
2023-02-03,Paris Baguette,bánh sinh nhật,415000.0,1.3
2023-02-03,Paris Baguette,bánh cupcake,44000.0,1.3
2023-02-03,Paris Baguette,bánh mì sandwich,61000.0,1.3
2023-02-03,Paris Baguette,bánh croissant,26000.0,1.3
2023-02-03,Paris Baguette,bánh donut,29000.0,1.3
2023-02-03,Local Bakery,bánh sinh nhật,385000.0,1.3
2023-02-03,Local Bakery,bánh cupcake,39000.0,1.3
2023-02-03,Local Bakery,bánh mì sandwich,61000.0,1.3
2023-02-03,Local Bakery,bánh croissant,36000.0,1.3
2023-02-03,Local Bakery,bánh donut,28000.0,1.3
2023-02-04,ABC Bakery,bánh sinh nhật,473000.0,1.3
2023-02-04,ABC Bakery,bánh cupcake,51000.0,1.3
2023-02-04,ABC Bakery,bánh mì sandwich,56000.0,1.3
2023-02-04,ABC Bakery,bánh croissant,32000.0,1.3
2023-02-04,ABC Bakery,bánh donut,26000.0,1.3
2023-02-04,Paris Baguette,bánh sinh nhật,580000.0,1.3
2023-02-04,Paris Baguette,bánh cupcake,47000.0,1.3
2023-02-04,Paris Baguette,bánh mì sandwich,58000.0,1.3
2023-02-04,Paris Baguette,bánh croissant,33000.0,1.3
2023-02-04,Paris Baguette,bánh donut,24000.0,1.3
2023-02-04,Local Bakery,bánh sinh nhật,490000.0,1.3
2023-02-04,Local Bakery,bánh cupcake,50000.0,1.3
2023-02-04,Local Bakery,bánh mì sandwich,56000.0,1.3
2023-02-04,Local Bakery,bánh croissant,37000.0,1.3
2023-02-04,Local Bakery,bánh donut,28000.0,1.3
2023-02-05,ABC Bakery,bánh sinh nhật,542000.0,1.3
2023-02-05,ABC Bakery,bánh cupcake,52000.0,1.3
2023-02-05,ABC Bakery,bánh mì sandwich,64000.0,1.3
2023-02-05,ABC Bakery,bánh croissant,32000.0,1.3
2023-02-05,ABC Bakery,bánh donut,30000.0,1.3
2023-02-05,Paris Baguette,bánh sinh nhật,434000.0,1.3
2023-02-05,Paris Baguette,bánh cupcake,51000.0,1.3
2023-02-05,Paris Baguette,bánh mì sandwich,64000.0,1.3
2023-02-05,Paris Baguette,bánh croissant,25000.0,1.3
2023-02-05,Paris Baguette,bánh donut,27000.0,1.3
2023-02-05,Local Bakery,bánh sinh nhật,504000.0,1.3
2023-02-05,Local Bakery,bánh cupcake,48000.0,1.3
2023-02-05,Local Bakery,bánh mì sandwich,52000.0,1.3
2023-02-05,Local Bakery,bánh croissant,37000.0,1.3
2023-02-05,Local Bakery,bánh donut,26000.0,1.3
2023-02-06,ABC Bakery,bánh sinh nhật,542000.0,1.3
2023-02-06,ABC Bakery,bánh cupcake,53000.0,1.3
2023-02-06,ABC Bakery,bánh mì sandwich,58000.0,1.3
2023-02-06,ABC Bakery,bánh croissant,33000.0,1.3
2023-02-06,ABC Bakery,bánh donut,26000.0,1.3
2023-02-06,Paris Baguette,bánh sinh nhật,363000.0,1.3
2023-02-06,Paris Baguette,bánh cupcake,52000.0,1.3
2023-02-06,Paris Baguette,bánh mì sandwich,61000.0,1.3
2023-02-06,Paris Baguette,bánh croissant,31000.0,1.3
2023-02-06,Paris Baguette,bánh donut,23000.0,1.3
2023-02-06,Local Bakery,bánh sinh nhật,460000.0,1.3
2023-02-06,Local Bakery,bánh cupcake,44000.0,1.3
2023-02-06,Local Bakery,bánh mì sandwich,67000.0,1.3
2023-02-06,Local Bakery,bánh croissant,30000.0,1.3
2023-02-06,Local Bakery,bánh donut,24000.0,1.3
2023-02-07,ABC Bakery,bánh sinh nhật,494000.0,1.3
2023-02-07,ABC Bakery,bánh cupcake,45000.0,1.3
2023-02-07,ABC Bakery,bánh mì sandwich,60000.0,1.3
2023-02-07,ABC Bakery,bánh croissant,35000.0,1.3
2023-02-07,ABC Bakery,bánh donut,25000.0,1.3
2023-02-07,Paris Baguette,bánh sinh nhật,600000.0,1.3
2023-02-07,Paris Baguette,bánh cupcake,54000.0,1.3
2023-02-07,Paris Baguette,bánh mì sandwich,52000.0,1.3
2023-02-07,Paris Baguette,bánh croissant,32000.0,1.3
2023-02-07,Paris Baguette,bánh donut,28000.0,1.3
2023-02-07,Local Bakery,bánh sinh nhật,486000.0,1.3
2023-02-07,Local Bakery,bánh cupcake,40000.0,1.3
2023-02-07,Local Bakery,bánh mì sandwich,64000.0,1.3
2023-02-07,Local Bakery,bánh croissant,35000.0,1.3
2023-02-07,Local Bakery,bánh donut,21000.0,1.3
2023-02-08,ABC Bakery,bánh sinh nhật,487000.0,1.3
2023-02-08,ABC Bakery,bánh cupcake,48000.0,1.3
2023-02-08,ABC Bakery,bánh mì sandwich,56000.0,1.3
2023-02-08,ABC Bakery,bánh croissant,30000.0,1.3
2023-02-08,ABC Bakery,bánh donut,29000.0,1.3
2023-02-08,Paris Baguette,bánh sinh nhật,610000.0,1.3
2023-02-08,Paris Baguette,bánh cupcake,43000.0,1.3
2023-02-08,Paris Baguette,bánh mì sandwich,60000.0,1.3
2023-02-08,Paris Baguette,bánh croissant,32000.0,1.3
2023-02-08,Paris Baguette,bánh donut,23000.0,1.3
2023-02-08,Local Bakery,bánh sinh nhật,383000.0,1.3
2023-02-08,Local Bakery,bánh cupcake,49000.0,1.3
2023-02-08,Local Bakery,bánh mì sandwich,63000.0,1.3
2023-02-08,Local Bakery,bánh croissant,31000.0,1.3
2023-02-08,Local Bakery,bánh donut,26000.0,1.3
2023-02-09,ABC Bakery,bánh sinh nhật,469000.0,1.3
2023-02-09,ABC Bakery,bánh cupcake,52000.0,1.3
2023-02-09,ABC Bakery,bánh mì sandwich,59000.0,1.3
2023-02-09,ABC Bakery,bánh croissant,35000.0,1.3
2023-02-09,ABC Bakery,bánh donut,25000.0,1.3
2023-02-09,Paris Baguette,bánh sinh nhật,441000.0,1.3
2023-02-09,Paris Baguette,bánh cupcake,38000.0,1.3
2023-02-09,Paris Baguette,bánh mì sandwich,59000.0,1.3
2023-02-09,Paris Baguette,bánh croissant,36000.0,1.3
2023-02-09,Paris Baguette,bánh donut,28000.0,1.3
2023-02-09,Local Bakery,bánh sinh nhật,484000.0,1.3
2023-02-09,Local Bakery,bánh cupcake,41000.0,1.3
2023-02-09,Local Bakery,bánh mì sandwich,63000.0,1.3
2023-02-09,Local Bakery,bánh croissant,23000.0,1.3
2023-02-09,Local Bakery,bánh donut,28000.0,1.3
2023-02-10,ABC Bakery,bánh sinh nhật,401000.0,1.3
2023-02-10,ABC Bakery,bánh cupcake,40000.0,1.3
2023-02-10,ABC Bakery,bánh mì sandwich,54000.0,1.3
2023-02-10,ABC Bakery,bánh croissant,31000.0,1.3
2023-02-10,ABC Bakery,bánh donut,30000.0,1.3
2023-02-10,Paris Baguette,bánh sinh nhật,589000.0,1.3
2023-02-10,Paris Baguette,bánh cupcake,49000.0,1.3
2023-02-10,Paris Baguette,bánh mì sandwich,61000.0,1.3
2023-02-10,Paris Baguette,bánh croissant,29000.0,1.3
2023-02-10,Paris Baguette,bánh donut,25000.0,1.3
2023-02-10,Local Bakery,bánh sinh nhật,475000.0,1.3
2023-02-10,Local Bakery,bánh cupcake,44000.0,1.3
2023-02-10,Local Bakery,bánh mì sandwich,53000.0,1.3
2023-02-10,Local Bakery,bánh croissant,34000.0,1.3
2023-02-10,Local Bakery,bánh donut,28000.0,1.3
2023-02-11,ABC Bakery,bánh sinh nhật,464000.0,1.3
2023-02-11,ABC Bakery,bánh cupcake,43000.0,1.3
2023-02-11,ABC Bakery,bánh mì sandwich,54000.0,1.3
2023-02-11,ABC Bakery,bánh croissant,28000.0,1.3
2023-02-11,ABC Bakery,bánh donut,22000.0,1.3
2023-02-11,Paris Baguette,bánh sinh nhật,446000.0,1.3
2023-02-11,Paris Baguette,bánh cupcake,41000.0,1.3
2023-02-11,Paris Baguette,bánh mì sandwich,67000.0,1.3
2023-02-11,Paris Baguette,bánh croissant,32000.0,1.3
2023-02-11,Paris Baguette,bánh donut,28000.0,1.3
2023-02-11,Local Bakery,bánh sinh nhật,601000.0,1.3
2023-02-11,Local Bakery,bánh cupcake,58000.0,1.3
2023-02-11,Local Bakery,bánh mì sandwich,63000.0,1.3
2023-02-11,Local Bakery,bánh croissant,34000.0,1.3
2023-02-11,Local Bakery,bánh donut,23000.0,1.3
2023-02-12,ABC Bakery,bánh sinh nhật,318000.0,1.3
2023-02-12,ABC Bakery,bánh cupcake,48000.0,1.3
2023-02-12,ABC Bakery,bánh mì sandwich,59000.0,1.3
2023-02-12,ABC Bakery,bánh croissant,31000.0,1.3
2023-02-12,ABC Bakery,bánh donut,22000.0,1.3
2023-02-12,Paris Baguette,bánh sinh nhật,419000.0,1.3
2023-02-12,Paris Baguette,bánh cupcake,49000.0,1.3
2023-02-12,Paris Baguette,bánh mì sandwich,58000.0,1.3
2023-02-12,Paris Baguette,bánh croissant,33000.0,1.3
2023-02-12,Paris Baguette,bánh donut,27000.0,1.3
2023-02-12,Local Bakery,bánh sinh nhật,546000.0,1.3
2023-02-12,Local Bakery,bánh cupcake,54000.0,1.3
2023-02-12,Local Bakery,bánh mì sandwich,60000.0,1.3
2023-02-12,Local Bakery,bánh croissant,31000.0,1.3
2023-02-12,Local Bakery,bánh donut,31000.0,1.3
2023-02-13,ABC Bakery,bánh sinh nhật,338000.0,1.3
2023-02-13,ABC Bakery,bánh cupcake,50000.0,1.3
2023-02-13,ABC Bakery,bánh mì sandwich,60000.0,1.3
2023-02-13,ABC Bakery,bánh croissant,33000.0,1.3
2023-02-13,ABC Bakery,bánh donut,27000.0,1.3
2023-02-13,Paris Baguette,bánh sinh nhật,516000.0,1.3
2023-02-13,Paris Baguette,bánh cupcake,49000.0,1.3
2023-02-13,Paris Baguette,bánh mì sandwich,63000.0,1.3
2023-02-13,Paris Baguette,bánh croissant,31000.0,1.3
2023-02-13,Paris Baguette,bánh donut,29000.0,1.3
2023-02-13,Local Bakery,bánh sinh nhật,486000.0,1.3
2023-02-13,Local Bakery,bánh cupcake,40000.0,1.3
2023-02-13,Local Bakery,bánh mì sandwich,58000.0,1.3
2023-02-13,Local Bakery,bánh croissant,35000.0,1.3
2023-02-13,Local Bakery,bánh donut,28000.0,1.3
2023-02-14,ABC Bakery,bánh sinh nhật,418000.0,1.3
2023-02-14,ABC Bakery,bánh cupcake,34000.0,1.3
2023-02-14,ABC Bakery,bánh mì sandwich,52000.0,1.3
2023-02-14,ABC Bakery,bánh croissant,30000.0,1.3
2023-02-14,ABC Bakery,bánh donut,26000.0,1.3
2023-02-14,Paris Baguette,bánh sinh nhật,472000.0,1.3
2023-02-14,Paris Baguette,bánh cupcake,45000.0,1.3
2023-02-14,Paris Baguette,bánh mì sandwich,59000.0,1.3
2023-02-14,Paris Baguette,bánh croissant,33000.0,1.3
2023-02-14,Paris Baguette,bánh donut,23000.0,1.3
2023-02-14,Local Bakery,bánh sinh nhật,531000.0,1.3
2023-02-14,Local Bakery,bánh cupcake,48000.0,1.3
2023-02-14,Local Bakery,bánh mì sandwich,57000.0,1.3
2023-02-14,Local Bakery,bánh croissant,31000.0,1.3
2023-02-14,Local Bakery,bánh donut,22000.0,1.3
2023-02-15,ABC Bakery,bánh sinh nhật,363000.0,1.3
2023-02-15,ABC Bakery,bánh cupcake,47000.0,1.3
2023-02-15,ABC Bakery,bánh mì sandwich,59000.0,1.3
2023-02-15,ABC Bakery,bánh croissant,32000.0,1.3
2023-02-15,ABC Bakery,bánh donut,28000.0,1.3
2023-02-15,Paris Baguette,bánh sinh nhật,442000.0,1.3
2023-02-15,Paris Baguette,bánh cupcake,39000.0,1.3
2023-02-15,Paris Baguette,bánh mì sandwich,57000.0,1.3
2023-02-15,Paris Baguette,bánh croissant,29000.0,1.3
2023-02-15,Paris Baguette,bánh donut,29000.0,1.3
2023-02-15,Local Bakery,bánh sinh nhật,309000.0,1.3
2023-02-15,Local Bakery,bánh cupcake,41000.0,1.3
2023-02-15,Local Bakery,bánh mì sandwich,61000.0,1.3
2023-02-15,Local Bakery,bánh croissant,34000.0,1.3
2023-02-15,Local Bakery,bánh donut,27000.0,1.3
2023-02-16,ABC Bakery,bánh sinh nhật,500000.0,1.3
2023-02-16,ABC Bakery,bánh cupcake,42000.0,1.3
2023-02-16,ABC Bakery,bánh mì sandwich,57000.0,1.3
2023-02-16,ABC Bakery,bánh croissant,36000.0,1.3
2023-02-16,ABC Bakery,bánh donut,28000.0,1.3
2023-02-16,Paris Baguette,bánh sinh nhật,523000.0,1.3
2023-02-16,Paris Baguette,bánh cupcake,42000.0,1.3
2023-02-16,Paris Baguette,bánh mì sandwich,62000.0,1.3
2023-02-16,Paris Baguette,bánh croissant,34000.0,1.3
2023-02-16,Paris Baguette,bánh donut,25000.0,1.3
2023-02-16,Local Bakery,bánh sinh nhật,385000.0,1.3
2023-02-16,Local Bakery,bánh cupcake,42000.0,1.3
2023-02-16,Local Bakery,bánh mì sandwich,59000.0,1.3
2023-02-16,Local Bakery,bánh croissant,40000.0,1.3
2023-02-16,Local Bakery,bánh donut,24000.0,1.3
2023-02-17,ABC Bakery,bánh sinh nhật,413000.0,1.3
2023-02-17,ABC Bakery,bánh cupcake,44000.0,1.3
2023-02-17,ABC Bakery,bánh mì sandwich,60000.0,1.3
2023-02-17,ABC Bakery,bánh croissant,31000.0,1.3
2023-02-17,ABC Bakery,bánh donut,27000.0,1.3
2023-02-17,Paris Baguette,bánh sinh nhật,409000.0,1.3
2023-02-17,Paris Baguette,bánh cupcake,47000.0,1.3
2023-02-17,Paris Baguette,bánh mì sandwich,53000.0,1.3
2023-02-17,Paris Baguette,bánh croissant,30000.0,1.3
2023-02-17,Paris Baguette,bánh donut,24000.0,1.3
2023-02-17,Local Bakery,bánh sinh nhật,488000.0,1.3
2023-02-17,Local Bakery,bánh cupcake,34000.0,1.3
2023-02-17,Local Bakery,bánh mì sandwich,53000.0,1.3
2023-02-17,Local Bakery,bánh croissant,37000.0,1.3
2023-02-17,Local Bakery,bánh donut,24000.0,1.3
2023-02-18,ABC Bakery,bánh sinh nhật,523000.0,1.3
2023-02-18,ABC Bakery,bánh cupcake,49000.0,1.3
2023-02-18,ABC Bakery,bánh mì sandwich,59000.0,1.3
2023-02-18,ABC Bakery,bánh croissant,36000.0,1.3
2023-02-18,ABC Bakery,bánh donut,34000.0,1.3
2023-02-18,Paris Baguette,bánh sinh nhật,387000.0,1.3
2023-02-18,Paris Baguette,bánh cupcake,43000.0,1.3
2023-02-18,Paris Baguette,bánh mì sandwich,65000.0,1.3
2023-02-18,Paris Baguette,bánh croissant,31000.0,1.3
2023-02-18,Paris Baguette,bánh donut,27000.0,1.3
2023-02-18,Local Bakery,bánh sinh nhật,427000.0,1.3
2023-02-18,Local Bakery,bánh cupcake,38000.0,1.3
2023-02-18,Local Bakery,bánh mì sandwich,61000.0,1.3
2023-02-18,Local Bakery,bánh croissant,32000.0,1.3
2023-02-18,Local Bakery,bánh donut,24000.0,1.3
2023-02-19,ABC Bakery,bánh sinh nhật,440000.0,1.3
2023-02-19,ABC Bakery,bánh cupcake,35000.0,1.3
2023-02-19,ABC Bakery,bánh mì sandwich,57000.0,1.3
2023-02-19,ABC Bakery,bánh croissant,30000.0,1.3
2023-02-19,ABC Bakery,bánh donut,30000.0,1.3
2023-02-19,Paris Baguette,bánh sinh nhật,408000.0,1.3
2023-02-19,Paris Baguette,bánh cupcake,45000.0,1.3
2023-02-19,Paris Baguette,bánh mì sandwich,56000.0,1.3
2023-02-19,Paris Baguette,bánh croissant,31000.0,1.3
2023-02-19,Paris Baguette,bánh donut,22000.0,1.3
2023-02-19,Local Bakery,bánh sinh nhật,425000.0,1.3
2023-02-19,Local Bakery,bánh cupcake,46000.0,1.3
2023-02-19,Local Bakery,bánh mì sandwich,61000.0,1.3
2023-02-19,Local Bakery,bánh croissant,42000.0,1.3
2023-02-19,Local Bakery,bánh donut,26000.0,1.3
2023-02-20,ABC Bakery,bánh sinh nhật,378000.0,1.3
2023-02-20,ABC Bakery,bánh cupcake,49000.0,1.3
2023-02-20,ABC Bakery,bánh mì sandwich,52000.0,1.3
2023-02-20,ABC Bakery,bánh croissant,30000.0,1.3
2023-02-20,ABC Bakery,bánh donut,28000.0,1.3
2023-02-20,Paris Baguette,bánh sinh nhật,443000.0,1.3
2023-02-20,Paris Baguette,bánh cupcake,33000.0,1.3
2023-02-20,Paris Baguette,bánh mì sandwich,55000.0,1.3
2023-02-20,Paris Baguette,bánh croissant,35000.0,1.3
2023-02-20,Paris Baguette,bánh donut,20000.0,1.3
2023-02-20,Local Bakery,bánh sinh nhật,555000.0,1.3
2023-02-20,Local Bakery,bánh cupcake,48000.0,1.3
2023-02-20,Local Bakery,bánh mì sandwich,68000.0,1.3
2023-02-20,Local Bakery,bánh croissant,39000.0,1.3
2023-02-20,Local Bakery,bánh donut,28000.0,1.3
2023-02-21,ABC Bakery,bánh sinh nhật,429000.0,1.3
2023-02-21,ABC Bakery,bánh cupcake,54000.0,1.3
2023-02-21,ABC Bakery,bánh mì sandwich,56000.0,1.3
2023-02-21,ABC Bakery,bánh croissant,36000.0,1.3
2023-02-21,ABC Bakery,bánh donut,27000.0,1.3
2023-02-21,Paris Baguette,bánh sinh nhật,629000.0,1.3
2023-02-21,Paris Baguette,bánh cupcake,53000.0,1.3
2023-02-21,Paris Baguette,bánh mì sandwich,60000.0,1.3
2023-02-21,Paris Baguette,bánh croissant,28000.0,1.3
2023-02-21,Paris Baguette,bánh donut,25000.0,1.3
2023-02-21,Local Bakery,bánh sinh nhật,491000.0,1.3
2023-02-21,Local Bakery,bánh cupcake,46000.0,1.3
2023-02-21,Local Bakery,bánh mì sandwich,62000.0,1.3
2023-02-21,Local Bakery,bánh croissant,32000.0,1.3
2023-02-21,Local Bakery,bánh donut,26000.0,1.3
2023-02-22,ABC Bakery,bánh sinh nhật,460000.0,1.3
2023-02-22,ABC Bakery,bánh cupcake,42000.0,1.3
2023-02-22,ABC Bakery,bánh mì sandwich,57000.0,1.3
2023-02-22,ABC Bakery,bánh croissant,33000.0,1.3
2023-02-22,ABC Bakery,bánh donut,26000.0,1.3
2023-02-22,Paris Baguette,bánh sinh nhật,401000.0,1.3
2023-02-22,Paris Baguette,bánh cupcake,43000.0,1.3
2023-02-22,Paris Baguette,bánh mì sandwich,59000.0,1.3
2023-02-22,Paris Baguette,bánh croissant,31000.0,1.3
2023-02-22,Paris Baguette,bánh donut,26000.0,1.3
2023-02-22,Local Bakery,bánh sinh nhật,404000.0,1.3
2023-02-22,Local Bakery,bánh cupcake,44000.0,1.3
2023-02-22,Local Bakery,bánh mì sandwich,58000.0,1.3
2023-02-22,Local Bakery,bánh croissant,31000.0,1.3
2023-02-22,Local Bakery,bánh donut,25000.0,1.3
2023-02-23,ABC Bakery,bánh sinh nhật,400000.0,1.3
2023-02-23,ABC Bakery,bánh cupcake,54000.0,1.3
2023-02-23,ABC Bakery,bánh mì sandwich,57000.0,1.3
2023-02-23,ABC Bakery,bánh croissant,32000.0,1.3
2023-02-23,ABC Bakery,bánh donut,28000.0,1.3
2023-02-23,Paris Baguette,bánh sinh nhật,489000.0,1.3
2023-02-23,Paris Baguette,bánh cupcake,46000.0,1.3
2023-02-23,Paris Baguette,bánh mì sandwich,62000.0,1.3
2023-02-23,Paris Baguette,bánh croissant,36000.0,1.3
2023-02-23,Paris Baguette,bánh donut,27000.0,1.3
2023-02-23,Local Bakery,bánh sinh nhật,519000.0,1.3
2023-02-23,Local Bakery,bánh cupcake,40000.0,1.3
2023-02-23,Local Bakery,bánh mì sandwich,55000.0,1.3
2023-02-23,Local Bakery,bánh croissant,40000.0,1.3
2023-02-23,Local Bakery,bánh donut,28000.0,1.3
2023-02-24,ABC Bakery,bánh sinh nhật,413000.0,1.3
2023-02-24,ABC Bakery,bánh cupcake,46000.0,1.3
2023-02-24,ABC Bakery,bánh mì sandwich,65000.0,1.3
2023-02-24,ABC Bakery,bánh croissant,32000.0,1.3
2023-02-24,ABC Bakery,bánh donut,27000.0,1.3
2023-02-24,Paris Baguette,bánh sinh nhật,303000.0,1.3
2023-02-24,Paris Baguette,bánh cupcake,41000.0,1.3
2023-02-24,Paris Baguette,bánh mì sandwich,59000.0,1.3
2023-02-24,Paris Baguette,bánh croissant,34000.0,1.3
2023-02-24,Paris Baguette,bánh donut,25000.0,1.3
2023-02-24,Local Bakery,bánh sinh nhật,338000.0,1.3
2023-02-24,Local Bakery,bánh cupcake,52000.0,1.3
2023-02-24,Local Bakery,bánh mì sandwich,60000.0,1.3
2023-02-24,Local Bakery,bánh croissant,33000.0,1.3
2023-02-24,Local Bakery,bánh donut,29000.0,1.3
2023-02-25,ABC Bakery,bánh sinh nhật,445000.0,1.3
2023-02-25,ABC Bakery,bánh cupcake,49000.0,1.3
2023-02-25,ABC Bakery,bánh mì sandwich,58000.0,1.3
2023-02-25,ABC Bakery,bánh croissant,31000.0,1.3
2023-02-25,ABC Bakery,bánh donut,24000.0,1.3
2023-02-25,Paris Baguette,bánh sinh nhật,432000.0,1.3
2023-02-25,Paris Baguette,bánh cupcake,41000.0,1.3
2023-02-25,Paris Baguette,bánh mì sandwich,57000.0,1.3
2023-02-25,Paris Baguette,bánh croissant,37000.0,1.3
2023-02-25,Paris Baguette,bánh donut,30000.0,1.3
2023-02-25,Local Bakery,bánh sinh nhật,596000.0,1.3
2023-02-25,Local Bakery,bánh cupcake,47000.0,1.3
2023-02-25,Local Bakery,bánh mì sandwich,48000.0,1.3
2023-02-25,Local Bakery,bánh croissant,38000.0,1.3
2023-02-25,Local Bakery,bánh donut,26000.0,1.3
2023-02-26,ABC Bakery,bánh sinh nhật,501000.0,1.3
2023-02-26,ABC Bakery,bánh cupcake,43000.0,1.3
2023-02-26,ABC Bakery,bánh mì sandwich,65000.0,1.3
2023-02-26,ABC Bakery,bánh croissant,32000.0,1.3
2023-02-26,ABC Bakery,bánh donut,29000.0,1.3
2023-02-26,Paris Baguette,bánh sinh nhật,497000.0,1.3
2023-02-26,Paris Baguette,bánh cupcake,54000.0,1.3
2023-02-26,Paris Baguette,bánh mì sandwich,65000.0,1.3
2023-02-26,Paris Baguette,bánh croissant,28000.0,1.3
2023-02-26,Paris Baguette,bánh donut,27000.0,1.3
2023-02-26,Local Bakery,bánh sinh nhật,437000.0,1.3
2023-02-26,Local Bakery,bánh cupcake,41000.0,1.3
2023-02-26,Local Bakery,bánh mì sandwich,67000.0,1.3
2023-02-26,Local Bakery,bánh croissant,32000.0,1.3
2023-02-26,Local Bakery,bánh donut,25000.0,1.3
2023-02-27,ABC Bakery,bánh sinh nhật,443000.0,1.3
2023-02-27,ABC Bakery,bánh cupcake,48000.0,1.3
2023-02-27,ABC Bakery,bánh mì sandwich,56000.0,1.3
2023-02-27,ABC Bakery,bánh croissant,32000.0,1.3
2023-02-27,ABC Bakery,bánh donut,27000.0,1.3
2023-02-27,Paris Baguette,bánh sinh nhật,407000.0,1.3
2023-02-27,Paris Baguette,bánh cupcake,44000.0,1.3
2023-02-27,Paris Baguette,bánh mì sandwich,58000.0,1.3
2023-02-27,Paris Baguette,bánh croissant,37000.0,1.3
2023-02-27,Paris Baguette,bánh donut,29000.0,1.3
